Time,ParticipantID,Condition,HeadX,HeadY,HeadZ,HeadYaw,HeadPitch,GazeTarget
36.12,Participant_02,Adaptive_Dual,1.029,1.083,0.527,7.8,348.0,None
36.23,Participant_02,Adaptive_Dual,1.030,1.087,0.512,9.6,343.8,None
36.34,Participant_02,Adaptive_Dual,1.034,1.086,0.509,11.7,343.7,None
36.45,Participant_02,Adaptive_Dual,1.039,1.085,0.512,12.9,344.6,None
36.56,Participant_02,Adaptive_Dual,1.044,1.084,0.519,13.1,345.1,None
36.67,Participant_02,Adaptive_Dual,1.047,1.082,0.526,12.9,346.6,None
36.78,Participant_02,Adaptive_Dual,1.049,1.080,0.531,12.9,348.0,None
36.88,Participant_02,Adaptive_Dual,1.051,1.078,0.536,13.6,349.5,None
36.99,Participant_02,Adaptive_Dual,1.052,1.077,0.539,14.4,350.7,Video
37.10,Participant_02,Adaptive_Dual,1.053,1.076,0.541,14.8,351.1,Video
37.21,Participant_02,Adaptive_Dual,1.053,1.075,0.541,15.0,351.6,Video
37.33,Participant_02,Adaptive_Dual,1.052,1.074,0.541,15.1,352.1,Video
37.44,Participant_02,Adaptive_Dual,1.052,1.074,0.542,15.2,352.2,Video
37.54,Participant_02,Adaptive_Dual,1.052,1.074,0.542,15.2,352.4,Video
37.64,Participant_02,Adaptive_Dual,1.051,1.073,0.543,15.1,352.6,Video
37.76,Participant_02,Adaptive_Dual,1.052,1.073,0.544,15.3,352.9,Video
37.87,Participant_02,Adaptive_Dual,1.053,1.072,0.545,15.7,353.2,Video
37.98,Participant_02,Adaptive_Dual,1.056,1.071,0.546,16.8,353.9,Video
38.09,Participant_02,Adaptive_Dual,1.061,1.070,0.547,19.3,354.7,Video
38.20,Participant_02,Adaptive_Dual,1.070,1.068,0.548,23.6,355.8,Video
38.31,Participant_02,Adaptive_Dual,1.080,1.065,0.548,29.1,357.6,None
38.41,Participant_02,Adaptive_Dual,1.096,1.062,0.545,35.8,0.0,None
38.52,Participant_02,Adaptive_Dual,1.111,1.060,0.540,43.9,2.0,None
38.63,Participant_02,Adaptive_Dual,1.121,1.057,0.536,49.0,3.2,None
38.74,Participant_02,Adaptive_Dual,1.132,1.051,0.531,55.1,7.0,None
38.85,Participant_02,Adaptive_Dual,1.141,1.052,0.526,60.0,6.7,None
38.96,Participant_02,Adaptive_Dual,1.146,1.049,0.516,67.8,7.4,None
39.07,Participant_02,Adaptive_Dual,1.148,1.048,0.509,72.7,8.4,None
39.17,Participant_02,Adaptive_Dual,1.149,1.046,0.501,77.5,9.0,None
39.28,Participant_02,Adaptive_Dual,1.149,1.044,0.492,82.5,10.6,None
39.40,Participant_02,Adaptive_Dual,1.149,1.042,0.486,86.3,11.6,None
39.51,Participant_02,Adaptive_Dual,1.149,1.044,0.484,86.1,10.1,Video
39.62,Participant_02,Adaptive_Dual,1.149,1.045,0.484,87.3,9.8,Video
39.73,Participant_02,Adaptive_Dual,1.149,1.044,0.483,88.9,10.2,Video
39.83,Participant_02,Adaptive_Dual,1.149,1.043,0.485,89.1,10.5,None
39.94,Participant_02,Adaptive_Dual,1.149,1.043,0.487,88.6,10.4,None
40.05,Participant_02,Adaptive_Dual,1.149,1.043,0.487,88.2,10.3,Video
40.16,Participant_02,Adaptive_Dual,1.148,1.043,0.488,87.8,10.4,Video
40.27,Participant_02,Adaptive_Dual,1.146,1.043,0.490,86.6,10.3,Video
40.38,Participant_02,Adaptive_Dual,1.145,1.044,0.492,85.7,10.1,Video
40.49,Participant_02,Adaptive_Dual,1.143,1.045,0.494,84.6,9.8,Video
40.60,Participant_02,Adaptive_Dual,1.141,1.045,0.496,83.4,9.5,Video
40.70,Participant_02,Adaptive_Dual,1.139,1.046,0.500,81.4,9.5,Video
40.81,Participant_02,Adaptive_Dual,1.135,1.046,0.506,78.3,9.5,Video
40.92,Participant_02,Adaptive_Dual,1.131,1.046,0.516,73.6,9.9,Video
41.03,Participant_02,Adaptive_Dual,1.125,1.046,0.530,66.7,10.4,Video
41.15,Participant_02,Adaptive_Dual,1.117,1.049,0.545,59.1,9.4,Video
41.26,Participant_02,Adaptive_Dual,1.104,1.051,0.561,49.8,8.2,Video
41.36,Participant_02,Adaptive_Dual,1.092,1.051,0.575,38.9,8.3,Video
41.47,Participant_02,Adaptive_Dual,1.077,1.049,0.588,27.4,9.9,Video
41.58,Participant_02,Adaptive_Dual,1.065,1.046,0.597,19.7,11.0,None
41.69,Participant_02,Adaptive_Dual,1.056,1.045,0.606,14.0,11.0,None
41.80,Participant_02,Adaptive_Dual,1.047,1.044,0.611,7.2,12.1,None
41.91,Participant_02,Adaptive_Dual,1.037,1.039,0.617,359.3,14.5,None
42.02,Participant_02,Adaptive_Dual,1.028,1.032,0.623,351.5,17.8,None
42.13,Participant_02,Adaptive_Dual,1.022,1.028,0.628,346.2,19.6,None
42.23,Participant_02,Adaptive_Dual,1.016,1.026,0.633,342.3,19.9,None
42.34,Participant_02,Adaptive_Dual,1.010,1.022,0.639,336.8,21.2,None
42.45,Participant_02,Adaptive_Dual,1.006,1.017,0.646,330.9,21.2,None
42.56,Participant_02,Adaptive_Dual,1.005,1.015,0.655,327.0,20.2,None
42.67,Participant_02,Adaptive_Dual,1.005,1.012,0.664,322.6,19.4,None
42.78,Participant_02,Adaptive_Dual,1.004,1.008,0.671,318.2,19.7,None
42.89,Participant_02,Adaptive_Dual,1.004,1.006,0.676,315.4,19.8,None
42.99,Participant_02,Adaptive_Dual,1.002,1.002,0.680,310.6,20.8,None
43.10,Participant_02,Adaptive_Dual,0.999,0.998,0.682,304.8,21.7,None
43.22,Participant_02,Adaptive_Dual,0.994,0.994,0.684,299.5,22.2,None
43.33,Participant_02,Adaptive_Dual,0.991,0.991,0.687,295.0,22.5,None
43.44,Participant_02,Adaptive_Dual,0.990,0.988,0.692,291.5,22.8,None
43.55,Participant_02,Adaptive_Dual,0.991,0.985,0.698,289.5,22.7,None
43.65,Participant_02,Adaptive_Dual,0.993,0.983,0.705,289.1,22.6,None
43.76,Participant_02,Adaptive_Dual,0.999,0.982,0.712,290.0,22.6,None
43.87,Participant_02,Adaptive_Dual,1.005,0.981,0.719,292.3,22.8,None
43.98,Participant_02,Adaptive_Dual,1.009,0.980,0.723,293.7,22.9,None
44.09,Participant_02,Adaptive_Dual,1.015,0.981,0.730,297.9,23.6,None
44.20,Participant_02,Adaptive_Dual,1.025,0.985,0.741,306.9,23.6,None
44.31,Participant_02,Adaptive_Dual,1.038,0.995,0.751,321.3,22.6,None
44.42,Participant_02,Adaptive_Dual,1.045,1.003,0.753,331.3,20.8,None
44.52,Participant_02,Adaptive_Dual,1.049,1.010,0.750,340.2,18.8,None
44.63,Participant_02,Adaptive_Dual,1.047,1.016,0.742,347.3,17.1,None
44.74,Participant_02,Adaptive_Dual,1.043,1.021,0.732,352.2,15.6,None
44.85,Participant_02,Adaptive_Dual,1.037,1.025,0.721,354.2,14.1,None
44.96,Participant_02,Adaptive_Dual,1.033,1.027,0.711,356.2,14.0,None
45.08,Participant_02,Adaptive_Dual,1.030,1.028,0.702,357.4,13.5,None
45.18,Participant_02,Adaptive_Dual,1.028,1.036,0.693,357.7,9.9,Video
45.28,Participant_02,Adaptive_Dual,1.028,1.050,0.677,359.5,2.5,None
45.40,Participant_02,Adaptive_Dual,1.030,1.067,0.656,1.3,352.3,Video
45.51,Participant_02,Adaptive_Dual,1.032,1.080,0.634,2.5,343.0,None
45.62,Participant_02,Adaptive_Dual,1.035,1.087,0.617,3.0,337.1,None
45.73,Participant_02,Adaptive_Dual,1.036,1.090,0.605,3.4,334.3,None
45.84,Participant_02,Adaptive_Dual,1.038,1.093,0.595,3.5,332.3,None
45.95,Participant_02,Adaptive_Dual,1.040,1.095,0.588,3.6,330.4,None
46.05,Participant_02,Adaptive_Dual,1.041,1.093,0.587,3.3,331.7,None
46.16,Participant_02,Adaptive_Dual,1.041,1.088,0.592,3.0,335.5,None
46.27,Participant_02,Adaptive_Dual,1.040,1.083,0.601,2.9,339.3,None
46.38,Participant_02,Adaptive_Dual,1.038,1.075,0.616,2.2,345.6,None
46.49,Participant_02,Adaptive_Dual,1.034,1.060,0.638,1.6,355.4,Video
46.60,Participant_02,Adaptive_Dual,1.029,1.044,0.662,1.1,6.0,None
46.71,Participant_02,Adaptive_Dual,1.026,1.030,0.681,0.6,13.4,None
46.81,Participant_02,Adaptive_Dual,1.023,1.028,0.699,0.4,13.6,None
46.92,Participant_02,Adaptive_Dual,1.021,1.028,0.714,0.2,13.0,None
47.03,Participant_02,Adaptive_Dual,1.018,1.023,0.735,359.5,13.6,None
47.14,Participant_02,Adaptive_Dual,1.014,1.016,0.763,359.3,14.9,None
47.26,Participant_02,Adaptive_Dual,1.010,1.008,0.798,358.9,15.5,None
47.37,Participant_02,Adaptive_Dual,1.004,0.996,0.839,358.9,15.4,None
47.47,Participant_02,Adaptive_Dual,0.998,0.985,0.876,358.5,16.2,None
47.58,Participant_02,Adaptive_Dual,0.990,0.975,0.905,357.2,17.6,None
47.69,Participant_02,Adaptive_Dual,0.984,0.975,0.917,356.4,19.1,None
47.80,Participant_02,Adaptive_Dual,0.980,0.987,0.921,357.3,17.8,None
47.91,Participant_02,Adaptive_Dual,0.978,0.998,0.925,358.1,17.8,None
48.02,Participant_02,Adaptive_Dual,0.977,1.008,0.928,358.9,18.2,None
48.13,Participant_02,Adaptive_Dual,0.975,1.017,0.944,1.3,21.0,None
48.24,Participant_02,Adaptive_Dual,0.980,1.012,0.970,357.7,30.8,None
48.34,Participant_02,Adaptive_Dual,0.981,0.983,0.987,353.2,30.1,None
48.45,Participant_02,Adaptive_Dual,0.979,0.947,0.985,353.6,26.3,None
48.56,Participant_02,Adaptive_Dual,0.978,0.921,0.976,354.9,17.0,None
48.67,Participant_02,Adaptive_Dual,0.989,0.914,0.971,359.3,8.0,Video
48.78,Participant_02,Adaptive_Dual,1.001,0.916,0.966,11.5,8.2,None
48.89,Participant_02,Adaptive_Dual,1.025,0.922,0.950,20.0,359.4,None
49.00,Participant_02,Adaptive_Dual,1.047,0.932,0.940,29.8,354.4,None
49.10,Participant_02,Adaptive_Dual,1.073,0.939,0.930,43.0,0.2,None
49.21,Participant_02,Adaptive_Dual,1.103,0.944,0.917,55.3,3.9,None
49.33,Participant_02,Adaptive_Dual,1.129,0.946,0.904,68.1,8.2,None
49.44,Participant_02,Adaptive_Dual,1.149,0.942,0.899,85.3,13.5,None
49.55,Participant_02,Adaptive_Dual,1.161,0.937,0.904,97.3,21.3,None
49.66,Participant_02,Adaptive_Dual,1.171,0.930,0.907,106.2,32.0,None
49.76,Participant_02,Adaptive_Dual,1.180,0.927,0.911,108.1,37.2,None
49.87,Participant_02,Adaptive_Dual,1.182,0.930,0.914,97.0,40.3,None
49.98,Participant_02,Adaptive_Dual,1.168,0.933,0.913,84.1,22.0,None
50.09,Participant_02,Adaptive_Dual,1.155,0.929,0.907,78.6,4.7,Video
50.20,Participant_02,Adaptive_Dual,1.151,0.927,0.901,74.8,357.3,Video
50.31,Participant_02,Adaptive_Dual,1.148,0.927,0.893,70.5,351.7,Video
50.42,Participant_02,Adaptive_Dual,1.147,0.930,0.886,66.9,348.4,None
50.53,Participant_02,Adaptive_Dual,1.149,0.933,0.883,64.6,350.4,Video
50.63,Participant_02,Adaptive_Dual,1.156,0.938,0.881,62.3,357.3,Video
50.74,Participant_02,Adaptive_Dual,1.168,0.941,0.876,55.4,7.1,Video
50.85,Participant_02,Adaptive_Dual,1.183,0.943,0.872,48.3,15.5,None
50.96,Participant_02,Adaptive_Dual,1.194,0.946,0.874,42.3,22.8,None
51.07,Participant_02,Adaptive_Dual,1.209,0.952,0.881,34.9,31.4,None
51.19,Participant_02,Adaptive_Dual,1.226,0.953,0.882,20.7,37.3,None
51.29,Participant_02,Adaptive_Dual,1.237,0.948,0.879,11.4,34.0,None
51.39,Participant_02,Adaptive_Dual,1.248,0.944,0.874,9.3,30.1,None
51.51,Participant_02,Adaptive_Dual,1.254,0.944,0.874,7.1,29.7,None
51.62,Participant_02,Adaptive_Dual,1.248,0.953,0.881,13.8,34.2,None
51.73,Participant_02,Adaptive_Dual,1.235,0.975,0.900,27.6,44.8,None
51.84,Participant_02,Adaptive_Dual,1.222,0.978,0.920,62.9,52.4,None
51.95,Participant_02,Adaptive_Dual,1.207,0.962,0.939,86.8,40.5,None
52.06,Participant_02,Adaptive_Dual,1.194,0.941,0.956,100.7,24.0,None
52.16,Participant_02,Adaptive_Dual,1.183,0.926,0.965,101.4,11.2,None
52.27,Participant_02,Adaptive_Dual,1.170,0.917,0.973,102.4,2.5,None
52.38,Participant_02,Adaptive_Dual,1.156,0.910,0.964,97.0,1.4,Video
52.49,Participant_02,Adaptive_Dual,1.147,0.910,0.950,93.7,2.2,Video
52.60,Participant_02,Adaptive_Dual,1.148,0.915,0.934,89.7,7.6,Video
52.71,Participant_02,Adaptive_Dual,1.152,0.917,0.923,83.2,9.3,Video
52.82,Participant_02,Adaptive_Dual,1.156,0.915,0.924,82.1,12.0,None
52.92,Participant_02,Adaptive_Dual,1.158,0.915,0.926,82.1,13.9,None
53.03,Participant_02,Adaptive_Dual,1.157,0.914,0.929,81.7,13.5,None
53.14,Participant_02,Adaptive_Dual,1.157,0.913,0.931,81.6,14.1,None
53.26,Participant_02,Adaptive_Dual,1.157,0.912,0.930,81.5,14.4,None
53.37,Participant_02,Adaptive_Dual,1.158,0.912,0.929,81.6,14.4,None
53.48,Participant_02,Adaptive_Dual,1.159,0.913,0.928,81.6,14.5,None
53.58,Participant_02,Adaptive_Dual,1.159,0.913,0.928,81.6,14.5,None
53.69,Participant_02,Adaptive_Dual,1.161,0.913,0.927,82.2,14.8,None
53.80,Participant_02,Adaptive_Dual,1.162,0.912,0.925,83.9,14.9,None
53.91,Participant_02,Adaptive_Dual,1.164,0.911,0.926,89.3,14.7,None
54.02,Participant_02,Adaptive_Dual,1.166,0.910,0.929,97.1,16.3,None
54.13,Participant_02,Adaptive_Dual,1.164,0.903,0.936,108.5,14.6,None
54.24,Participant_02,Adaptive_Dual,1.161,0.896,0.941,117.3,11.1,None
54.35,Participant_02,Adaptive_Dual,1.157,0.895,0.942,118.3,8.9,None
54.45,Participant_02,Adaptive_Dual,1.154,0.895,0.943,118.3,7.6,Video
54.56,Participant_02,Adaptive_Dual,1.152,0.896,0.940,119.5,7.4,Video
54.67,Participant_02,Adaptive_Dual,1.151,0.896,0.939,119.1,6.9,Video
54.78,Participant_02,Adaptive_Dual,1.151,0.896,0.939,118.0,7.5,Video
54.90,Participant_02,Adaptive_Dual,1.151,0.897,0.940,114.9,9.1,Video
55.01,Participant_02,Adaptive_Dual,1.147,0.903,0.940,101.7,14.6,None
55.11,Participant_02,Adaptive_Dual,1.151,0.909,0.939,78.7,22.6,None
55.22,Participant_02,Adaptive_Dual,1.169,0.908,0.938,46.4,30.9,None
55.33,Participant_02,Adaptive_Dual,1.182,0.899,0.942,30.2,36.1,None
55.44,Participant_02,Adaptive_Dual,1.183,0.892,0.946,22.8,37.3,None
55.55,Participant_02,Adaptive_Dual,1.185,0.887,0.951,10.0,41.3,None
55.66,Participant_02,Adaptive_Dual,1.187,0.884,0.956,359.2,45.8,None
55.77,Participant_02,Adaptive_Dual,1.187,0.880,0.964,358.7,52.2,None
55.88,Participant_02,Adaptive_Dual,1.189,0.878,0.974,355.0,66.3,None
55.98,Participant_02,Adaptive_Dual,1.190,0.873,0.980,351.1,78.9,None
56.09,Participant_02,Adaptive_Dual,1.191,0.868,0.982,351.0,84.7,None
56.20,Participant_02,Adaptive_Dual,1.191,0.866,0.984,314.6,87.3,None
56.31,Participant_02,Adaptive_Dual,1.188,0.871,0.981,7.2,82.6,None
56.42,Participant_02,Adaptive_Dual,1.182,0.882,0.973,20.4,66.8,None
56.54,Participant_02,Adaptive_Dual,1.176,0.889,0.961,24.6,45.1,None
56.64,Participant_02,Adaptive_Dual,1.172,0.890,0.953,28.3,29.6,None
56.74,Participant_02,Adaptive_Dual,1.168,0.890,0.947,31.4,18.5,None
56.85,Participant_02,Adaptive_Dual,1.164,0.893,0.941,31.0,12.9,None
56.97,Participant_02,Adaptive_Dual,1.162,0.895,0.937,31.5,9.2,Video
57.08,Participant_02,Adaptive_Dual,1.162,0.895,0.936,32.1,9.8,Video
57.19,Participant_02,Adaptive_Dual,1.169,0.893,0.942,32.5,12.7,None
57.30,Participant_02,Adaptive_Dual,1.178,0.890,0.955,35.1,13.8,None
57.40,Participant_02,Adaptive_Dual,1.189,0.889,0.969,38.0,14.8,None
57.51,Participant_02,Adaptive_Dual,1.200,0.888,0.978,38.5,14.9,None
57.62,Participant_02,Adaptive_Dual,1.206,0.888,0.981,40.8,14.5,None
57.73,Participant_02,Adaptive_Dual,1.205,0.884,0.981,44.9,11.6,None
57.84,Participant_02,Adaptive_Dual,1.202,0.882,0.977,50.1,10.3,None
57.95,Participant_02,Adaptive_Dual,1.198,0.881,0.971,56.7,9.3,None
58.06,Participant_02,Adaptive_Dual,1.197,0.885,0.970,63.5,11.1,None
58.17,Participant_02,Adaptive_Dual,1.199,0.889,0.972,70.6,12.3,None
58.27,Participant_02,Adaptive_Dual,1.204,0.893,0.972,76.5,15.6,None
58.38,Participant_02,Adaptive_Dual,1.214,0.893,0.972,83.4,18.9,None
58.49,Participant_02,Adaptive_Dual,1.228,0.896,0.972,88.7,21.4,None
58.61,Participant_02,Adaptive_Dual,1.238,0.900,0.973,91.3,22.7,None
58.72,Participant_02,Adaptive_Dual,1.247,0.903,0.979,93.4,20.6,None
58.83,Participant_02,Adaptive_Dual,1.263,0.909,0.994,100.4,18.9,None
58.93,Participant_02,Adaptive_Dual,1.283,0.914,1.010,103.1,24.2,None
59.04,Participant_02,Adaptive_Dual,1.300,0.909,1.033,107.1,23.4,None
59.15,Participant_02,Adaptive_Dual,1.307,0.902,1.052,110.4,19.9,None
59.26,Participant_02,Adaptive_Dual,1.318,0.900,1.072,114.9,18.9,None
59.37,Participant_02,Adaptive_Dual,1.330,0.901,1.098,116.1,17.9,None
59.48,Participant_02,Adaptive_Dual,1.352,0.898,1.139,120.1,15.9,None
59.59,Participant_02,Adaptive_Dual,1.383,0.883,1.186,124.9,15.0,None
59.70,Participant_02,Adaptive_Dual,1.408,0.858,1.221,129.1,13.0,None
59.80,Participant_02,Adaptive_Dual,1.428,0.832,1.252,131.3,10.4,None
59.91,Participant_02,Adaptive_Dual,1.448,0.815,1.273,133.6,8.6,Video
60.02,Participant_02,Adaptive_Dual,1.469,0.804,1.287,135.9,6.5,Video
60.13,Participant_02,Adaptive_Dual,1.484,0.789,1.299,136.8,3.5,Video
60.24,Participant_02,Adaptive_Dual,1.492,0.776,1.305,137.2,3.1,Video
60.36,Participant_02,Adaptive_Dual,1.499,0.775,1.309,137.8,6.4,Video
60.46,Participant_02,Adaptive_Dual,1.506,0.775,1.314,139.0,9.2,Video
60.56,Participant_02,Adaptive_Dual,1.520,0.776,1.318,142.4,16.8,None
60.68,Participant_02,Adaptive_Dual,1.533,0.769,1.327,147.1,14.6,None
60.79,Participant_02,Adaptive_Dual,1.536,0.765,1.336,148.3,11.0,None
60.90,Participant_02,Adaptive_Dual,1.532,0.756,1.345,150.9,9.7,Video
61.01,Participant_02,Adaptive_Dual,1.525,0.744,1.352,150.7,358.4,Video
61.12,Participant_02,Adaptive_Dual,1.523,0.747,1.353,151.0,2.4,Video
61.23,Participant_02,Adaptive_Dual,1.520,0.745,1.352,151.2,2.3,Video
61.33,Participant_02,Adaptive_Dual,1.516,0.744,1.350,149.1,2.5,Video
61.44,Participant_02,Adaptive_Dual,1.518,0.744,1.350,149.4,3.0,Video
61.55,Participant_02,Adaptive_Dual,1.518,0.744,1.350,152.2,3.6,Video
61.66,Participant_02,Adaptive_Dual,1.517,0.742,1.352,155.3,1.6,Video
61.77,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.9,2.2,Video
61.88,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.1,Video
61.99,Participant_02,Adaptive_Dual,1.518,0.743,1.353,154.8,1.9,Video
62.09,Participant_02,Adaptive_Dual,1.518,0.743,1.353,154.8,2.0,Video
62.20,Participant_02,Adaptive_Dual,1.518,0.743,1.353,154.8,2.0,Video
62.31,Participant_02,Adaptive_Dual,1.518,0.743,1.353,154.8,2.0,Video
62.43,Participant_02,Adaptive_Dual,1.518,0.743,1.353,154.8,2.0,Video
62.54,Participant_02,Adaptive_Dual,1.518,0.744,1.353,154.8,2.0,Video
62.65,Participant_02,Adaptive_Dual,1.518,0.743,1.353,154.8,2.0,Video
62.75,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
62.85,Participant_02,Adaptive_Dual,1.518,0.744,1.352,154.8,2.0,Video
62.96,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
63.08,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
63.19,Participant_02,Adaptive_Dual,1.518,0.744,1.352,154.8,2.0,Video
63.30,Participant_02,Adaptive_Dual,1.518,0.744,1.352,154.8,2.0,Video
63.41,Participant_02,Adaptive_Dual,1.518,0.744,1.352,154.8,2.0,Video
63.51,Participant_02,Adaptive_Dual,1.518,0.744,1.352,154.8,2.0,Video
63.62,Participant_02,Adaptive_Dual,1.518,0.744,1.352,154.8,2.0,Video
63.73,Participant_02,Adaptive_Dual,1.517,0.744,1.352,154.8,2.0,Video
63.84,Participant_02,Adaptive_Dual,1.518,0.744,1.352,154.8,2.0,Video
63.95,Participant_02,Adaptive_Dual,1.517,0.743,1.352,154.8,2.0,Video
64.06,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
64.17,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
64.28,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
64.38,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
64.49,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
64.60,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
64.71,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
64.83,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
64.94,Participant_02,Adaptive_Dual,1.518,0.744,1.352,154.8,2.0,Video
65.04,Participant_02,Adaptive_Dual,1.518,0.744,1.352,154.8,2.0,Video
65.14,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
65.26,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
65.37,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
65.48,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
65.59,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
65.70,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
65.81,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
65.91,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
66.02,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
66.13,Participant_02,Adaptive_Dual,1.518,0.743,1.352,154.8,2.0,Video
66.31,Participant_02,Adaptive_Dual,1.000,0.000,1.000,0.0,0.0,None
