Time,ParticipantID,Condition,HeadX,HeadY,HeadZ,HeadYaw,HeadPitch,GazeTarget
36.71,Participant_01,Adaptive_Dual,1.011,1.042,0.879,14.8,28.9,None
36.82,Participant_01,Adaptive_Dual,1.023,1.045,0.877,21.5,27.7,None
36.94,Participant_01,Adaptive_Dual,1.034,1.046,0.873,27.5,26.5,None
37.05,Participant_01,Adaptive_Dual,1.042,1.049,0.870,31.9,24.9,None
37.16,Participant_01,Adaptive_Dual,1.048,1.053,0.867,33.7,22.6,None
37.27,Participant_01,Adaptive_Dual,1.051,1.053,0.864,36.0,22.6,None
37.38,Participant_01,Adaptive_Dual,1.052,1.053,0.865,34.8,22.5,None
37.49,Participant_01,Adaptive_Dual,1.051,1.052,0.865,34.5,22.5,None
37.60,Participant_01,Adaptive_Dual,1.048,1.050,0.864,34.9,24.1,None
37.71,Participant_01,Adaptive_Dual,1.041,1.052,0.871,29.1,23.9,None
37.82,Participant_01,Adaptive_Dual,1.034,1.064,0.873,23.0,16.9,Video
37.93,Participant_01,Adaptive_Dual,1.027,1.077,0.866,20.6,9.7,Video
38.05,Participant_01,Adaptive_Dual,1.019,1.092,0.855,18.0,1.2,None
38.16,Participant_01,Adaptive_Dual,1.012,1.104,0.842,16.9,353.4,None
38.27,Participant_01,Adaptive_Dual,1.006,1.111,0.826,16.8,349.0,None
38.38,Participant_01,Adaptive_Dual,1.001,1.116,0.810,17.3,344.1,None
38.49,Participant_01,Adaptive_Dual,0.995,1.120,0.794,16.9,339.7,None
38.60,Participant_01,Adaptive_Dual,0.988,1.120,0.787,14.6,338.3,None
38.71,Participant_01,Adaptive_Dual,0.982,1.118,0.789,10.2,340.3,None
38.82,Participant_01,Adaptive_Dual,0.972,1.116,0.797,1.4,341.9,None
38.93,Participant_01,Adaptive_Dual,0.959,1.114,0.805,351.1,343.7,None
39.05,Participant_01,Adaptive_Dual,0.944,1.111,0.809,341.0,346.2,None
39.16,Participant_01,Adaptive_Dual,0.926,1.106,0.810,329.9,349.4,None
39.27,Participant_01,Adaptive_Dual,0.904,1.098,0.800,314.5,356.0,Video
39.38,Participant_01,Adaptive_Dual,0.883,1.090,0.780,297.5,1.4,Video
39.49,Participant_01,Adaptive_Dual,0.863,1.086,0.760,286.3,4.2,None
39.60,Participant_01,Adaptive_Dual,0.846,1.084,0.742,279.4,6.2,None
39.71,Participant_01,Adaptive_Dual,0.829,1.082,0.730,276.8,7.5,None
39.82,Participant_01,Adaptive_Dual,0.816,1.080,0.722,275.5,8.6,None
39.94,Participant_01,Adaptive_Dual,0.809,1.079,0.720,275.1,9.1,None
40.05,Participant_01,Adaptive_Dual,0.807,1.079,0.721,273.7,9.2,None
40.16,Participant_01,Adaptive_Dual,0.810,1.078,0.725,273.6,9.2,None
40.27,Participant_01,Adaptive_Dual,0.814,1.078,0.730,274.9,9.4,None
40.38,Participant_01,Adaptive_Dual,0.819,1.079,0.736,276.7,8.9,None
40.49,Participant_01,Adaptive_Dual,0.825,1.080,0.745,279.7,8.7,None
40.60,Participant_01,Adaptive_Dual,0.832,1.080,0.755,282.7,9.1,None
40.71,Participant_01,Adaptive_Dual,0.838,1.079,0.761,283.9,9.6,None
40.82,Participant_01,Adaptive_Dual,0.842,1.077,0.765,284.3,10.8,None
40.93,Participant_01,Adaptive_Dual,0.842,1.075,0.767,285.1,11.9,None
41.05,Participant_01,Adaptive_Dual,0.840,1.074,0.768,286.0,12.8,None
41.16,Participant_01,Adaptive_Dual,0.837,1.073,0.769,287.5,13.4,None
41.27,Participant_01,Adaptive_Dual,0.833,1.073,0.768,288.7,12.9,None
41.38,Participant_01,Adaptive_Dual,0.830,1.072,0.766,287.6,12.8,None
41.49,Participant_01,Adaptive_Dual,0.827,1.071,0.765,287.5,13.1,None
41.60,Participant_01,Adaptive_Dual,0.826,1.070,0.766,287.2,13.7,None
41.71,Participant_01,Adaptive_Dual,0.825,1.073,0.764,286.1,12.2,None
41.82,Participant_01,Adaptive_Dual,0.827,1.080,0.759,282.9,8.5,None
41.93,Participant_01,Adaptive_Dual,0.831,1.087,0.754,281.3,3.5,Video
42.05,Participant_01,Adaptive_Dual,0.832,1.088,0.752,280.1,3.1,Video
42.16,Participant_01,Adaptive_Dual,0.831,1.082,0.752,281.0,7.2,Video
42.27,Participant_01,Adaptive_Dual,0.828,1.077,0.756,282.8,10.3,Video
42.38,Participant_01,Adaptive_Dual,0.825,1.074,0.766,287.3,12.4,Video
42.49,Participant_01,Adaptive_Dual,0.825,1.070,0.778,291.9,15.3,Video
42.60,Participant_01,Adaptive_Dual,0.830,1.067,0.794,299.3,16.9,None
42.71,Participant_01,Adaptive_Dual,0.840,1.065,0.811,307.9,18.1,None
42.82,Participant_01,Adaptive_Dual,0.856,1.063,0.825,315.6,18.4,None
42.93,Participant_01,Adaptive_Dual,0.874,1.062,0.838,322.5,19.2,None
43.05,Participant_01,Adaptive_Dual,0.896,1.064,0.849,330.3,17.5,None
43.16,Participant_01,Adaptive_Dual,0.919,1.067,0.857,337.4,16.1,None
43.27,Participant_01,Adaptive_Dual,0.940,1.071,0.862,344.4,13.6,None
43.38,Participant_01,Adaptive_Dual,0.959,1.078,0.861,351.7,9.3,None
43.49,Participant_01,Adaptive_Dual,0.973,1.092,0.854,357.2,1.2,None
43.60,Participant_01,Adaptive_Dual,0.983,1.107,0.836,0.6,349.2,None
43.71,Participant_01,Adaptive_Dual,0.990,1.117,0.816,3.0,341.2,None
43.82,Participant_01,Adaptive_Dual,0.996,1.121,0.797,8.1,337.2,None
43.93,Participant_01,Adaptive_Dual,1.003,1.122,0.781,15.4,335.7,None
44.05,Participant_01,Adaptive_Dual,1.009,1.121,0.770,22.8,335.7,None
44.16,Participant_01,Adaptive_Dual,1.013,1.119,0.765,27.4,336.5,None
44.27,Participant_01,Adaptive_Dual,1.018,1.116,0.768,29.8,339.6,None
44.38,Participant_01,Adaptive_Dual,1.022,1.113,0.774,31.3,342.2,None
44.49,Participant_01,Adaptive_Dual,1.025,1.112,0.778,31.3,343.2,None
44.60,Participant_01,Adaptive_Dual,1.025,1.112,0.782,29.5,343.4,None
44.71,Participant_01,Adaptive_Dual,1.024,1.111,0.785,27.6,344.0,None
44.82,Participant_01,Adaptive_Dual,1.021,1.110,0.788,24.6,344.7,None
44.94,Participant_01,Adaptive_Dual,1.013,1.107,0.795,19.5,346.7,None
45.05,Participant_01,Adaptive_Dual,1.003,1.106,0.801,13.5,347.4,None
45.16,Participant_01,Adaptive_Dual,0.990,1.107,0.804,7.6,345.3,None
45.27,Participant_01,Adaptive_Dual,0.977,1.110,0.800,1.4,343.2,None
45.38,Participant_01,Adaptive_Dual,0.961,1.110,0.794,354.0,342.7,None
45.49,Participant_01,Adaptive_Dual,0.946,1.108,0.788,348.2,343.7,None
45.60,Participant_01,Adaptive_Dual,0.931,1.105,0.785,344.8,345.4,None
45.71,Participant_01,Adaptive_Dual,0.917,1.103,0.784,341.2,347.0,None
45.82,Participant_01,Adaptive_Dual,0.903,1.104,0.781,337.6,345.1,None
45.94,Participant_01,Adaptive_Dual,0.893,1.102,0.778,335.6,346.0,None
46.05,Participant_01,Adaptive_Dual,0.886,1.093,0.783,335.6,352.1,None
46.16,Participant_01,Adaptive_Dual,0.881,1.085,0.793,336.6,358.9,None
46.27,Participant_01,Adaptive_Dual,0.879,1.074,0.810,338.2,6.2,None
46.38,Participant_01,Adaptive_Dual,0.880,1.064,0.830,340.3,13.8,None
46.49,Participant_01,Adaptive_Dual,0.884,1.050,0.851,342.3,22.4,None
46.61,Participant_01,Adaptive_Dual,0.889,1.035,0.868,344.6,31.1,None
46.72,Participant_01,Adaptive_Dual,0.895,1.025,0.880,346.1,34.8,None
46.82,Participant_01,Adaptive_Dual,0.899,1.029,0.883,346.5,33.4,None
46.94,Participant_01,Adaptive_Dual,0.903,1.036,0.880,346.7,29.6,None
47.05,Participant_01,Adaptive_Dual,0.908,1.042,0.873,347.2,27.3,None
47.16,Participant_01,Adaptive_Dual,0.913,1.050,0.865,347.7,23.2,None
47.27,Participant_01,Adaptive_Dual,0.919,1.058,0.858,347.7,20.0,None
47.38,Participant_01,Adaptive_Dual,0.924,1.061,0.853,348.0,18.5,None
47.49,Participant_01,Adaptive_Dual,0.929,1.067,0.849,348.2,15.9,None
47.60,Participant_01,Adaptive_Dual,0.933,1.072,0.845,348.4,12.7,None
47.71,Participant_01,Adaptive_Dual,0.937,1.074,0.842,348.4,12.0,Video
47.82,Participant_01,Adaptive_Dual,0.938,1.074,0.843,348.2,13.0,Video
47.94,Participant_01,Adaptive_Dual,0.937,1.075,0.848,347.8,13.0,Video
48.05,Participant_01,Adaptive_Dual,0.934,1.080,0.866,348.1,13.6,Video
48.16,Participant_01,Adaptive_Dual,0.927,1.079,0.891,348.8,16.1,Video
48.27,Participant_01,Adaptive_Dual,0.916,1.080,0.914,345.3,16.8,Video
48.38,Participant_01,Adaptive_Dual,0.905,1.076,0.936,341.8,16.5,None
48.49,Participant_01,Adaptive_Dual,0.882,1.071,0.950,336.0,16.6,None
48.60,Participant_01,Adaptive_Dual,0.861,1.050,0.958,332.9,16.5,None
48.71,Participant_01,Adaptive_Dual,0.848,1.036,0.957,330.3,17.0,None
48.83,Participant_01,Adaptive_Dual,0.848,1.027,0.949,329.5,13.8,None
48.94,Participant_01,Adaptive_Dual,0.853,1.020,0.935,328.0,9.1,None
49.05,Participant_01,Adaptive_Dual,0.859,1.018,0.927,329.8,7.3,None
49.16,Participant_01,Adaptive_Dual,0.866,1.016,0.926,328.1,5.7,None
49.27,Participant_01,Adaptive_Dual,0.872,1.010,0.926,328.9,5.3,None
49.38,Participant_01,Adaptive_Dual,0.878,1.003,0.925,329.3,4.4,None
49.49,Participant_01,Adaptive_Dual,0.879,0.999,0.925,330.8,4.6,None
49.60,Participant_01,Adaptive_Dual,0.877,0.997,0.927,331.2,6.6,None
49.71,Participant_01,Adaptive_Dual,0.875,0.992,0.928,328.6,6.7,None
49.83,Participant_01,Adaptive_Dual,0.872,0.990,0.927,327.3,7.2,None
49.94,Participant_01,Adaptive_Dual,0.869,0.989,0.926,327.6,7.3,None
50.05,Participant_01,Adaptive_Dual,0.869,0.989,0.925,327.0,7.0,None
50.16,Participant_01,Adaptive_Dual,0.868,0.990,0.921,327.0,6.8,None
50.32,Participant_01,Adaptive_Dual,1.000,0.000,1.000,0.0,0.0,None
